Binary,Compiler,Flags,N,M,T,Iterations,Section,Cycles,Performance,Cache Miss,Cache Access,Miss Rate,Flops,Operational Intensity,Variable
no_opt,g++,O3 march=native,256,512,4096,50,update_initial,20191216,0.0,75022,5284378,0.014196940491388012,0,0.0,1
no_opt,g++,O3 march=native,256,512,4096,50,update_transition,114456315654,0.806786382528231,7950681,27257095214,0.0002916921607962212,92341796864,181.4738355117002,1
no_opt,g++,O3 march=native,256,512,4096,50,update_emission,124654789857,0.650756674533391,6419936,6211547847,0.0010335485064484604,81119936512,197.43172019160315,1
no_opt,g++,O3 march=native,256,1024,4096,50,baum_welch,580919326762,0.5742738121857618,999953249,108389531978,0.0092255518660507,333606756352,5.2128492739164045,1
no_opt,g++,O3 march=native,256,1024,4096,50,forward_vars,96726937377,0.4090496823422442,114642214,30384568677,0.003773040691105151,39566123008,5.392609322775291,1
no_opt,g++,O3 march=native,256,1024,4096,50,backward_vars,95124655537,0.4153643661882331,99730330,22416945271,0.0044488813615929,39511392256,6.19034855294272,1
no_opt,g++,O3 march=native,256,1024,4096,50,update_initial,27074206,0.0,1626499,5367602,0.30302153550132815,0,0.0,1
no_opt,g++,O3 march=native,256,1024,4096,50,update_transition,133964289758,0.6893015820172002,414333392,39838388251,0.010400355290216833,92341796864,3.482317872173817,1
no_opt,g++,O3 march=native,256,1024,4096,50,update_emission,254982535911,0.6360727555106381,366770668,15739422513,0.02330267630194597,162187444224,6.909436978204593,1
no_opt,g++,O3 march=native,256,256,1024,50,baum_welch,94341689606,0.5618022521893564,107951003,20993080469,0.005142218320908586,53001373696,7.671503191128294,2
no_opt,g++,O3 march=native,256,256,1024,50,forward_vars,25328582470,0.3905283986467009,35751940,7788055079,0.004590612115263906,9891530752,4.322986892459542,2
no_opt,g++,O3 march=native,256,256,1024,50,backward_vars,25631344945,0.38538157420907826,31966818,8145065002,0.003924685437396832,9877848064,4.828174515211367,2
no_opt,g++,O3 march=native,256,256,1024,50,update_initial,9098126,0.0,855663,1403706,0.6095742270817394,0,0.0,2
no_opt,g++,O3 march=native,256,256,1024,50,update_transition,26973065796,0.8558704223908978,19457249,4175687281,0.004659651858637352,23085449216,18.538599367258957,2
no_opt,g++,O3 march=native,256,256,1024,50,update_emission,16367542850,0.6199186864508499,18492050,881170914,0.020985769850319868,10146545664,8.573401867288917,2
no_opt,g++,O3 march=native,256,256,2048,50,baum_welch,186275901217,0.5690631300101096,211908828,42722515632,0.004960120556226706,106002747392,7.816063840436133,2
no_opt,g++,O3 march=native,256,256,2048,50,forward_vars,49541233569,0.39932516973858884,70447022,15129044118,0.004656409317769431,19783061504,4.387841064452661,2
no_opt,g++,O3 march=native,256,256,2048,50,backward_vars,51984772207,0.3800285216088684,63812318,16559300424,0.0038535636389273108,19755696128,4.837353690865767,2
no_opt,g++,O3 march=native,256,256,2048,50,update_initial,18456613,0.0,1753391,2786037,0.6293495025371163,0,0.0,2
no_opt,g++,O3 march=native,256,256,2048,50,update_transition,51994341895,0.8879985157854261,39398855,8260978723,0.004769272058564531,46170898432,18.310691719340575,2
no_opt,g++,O3 march=native,256,256,2048,50,update_emission,32673932889,0.6210789315427611,33678641,2767094202,0.012171121957343467,20293091328,9.414855902291308,2
no_opt,g++,O3 march=native,256,256,4096,50,baum_welch,369297088546,0.5740784353830409,396748873,84343534051,0.004703963113047859,212005494784,8.349326441564964,2
no_opt,g++,O3 march=native,256,256,4096,50,forward_vars,99400536992,0.39804737685858155,134067847,30463582646,0.004400921866542302,39566123008,4.611252331067866,2
no_opt,g++,O3 march=native,256,256,4096,50,backward_vars,105136193386,0.3758115163151928,115065529,33654469473,0.0034190266791254494,39511392256,5.3653384238124,2
no_opt,g++,O3 march=native,256,256,4096,50,update_initial,34489511,0.0,3271180,5510877,0.5935861025386704,0,0.0,2
no_opt,g++,O3 march=native,256,256,4096,50,update_transition,99570023011,0.927405599311738,73437565,16534407941,0.004441499524025805,92341796864,19.647173432289048,2
no_opt,g++,O3 march=native,256,256,4096,50,update_emission,65032866555,0.6240872470487704,65498072,3678914417,0.017803641122320787,40586182656,9.682103375500885,2
no_opt,g++,O3 march=native,256,256,8192,50,baum_welch,739093543160,0.5736905612179182,822494475,168220110590,0.004889394449422589,424010989568,8.054974122470549,2
no_opt,g++,O3 march=native,256,256,8192,50,forward_vars,201058035300,0.39357912703128856,273230348,62142847951,0.004396810848055173,79132246016,4.525270904387239,2
no_opt,g++,O3 march=native,256,256,8192,50,backward_vars,202074418283,0.39105783494737384,225218931,64158829991,0.0035103341353262367,79022784512,5.482358887495119,2
no_opt,g++,O3 march=native,256,256,8192,50,update_initial,71286052,0.0,6392877,10799014,0.5919871017854037,0,0.0,2
no_opt,g++,O3 march=native,256,256,8192,50,update_transition,205960032756,0.8966962728482079,148077218,34104531275,0.004341863455210322,184683593728,19.48767805726874,2
no_opt,g++,O3 march=native,256,256,8192,50,update_emission,129680387596,0.6259417234692455,158660152,7789668928,0.02036802250089158,81172365312,7.993930372636981,2
no_opt,g++,O3 march=native,256,256,16384,50,baum_welch,1469746503043,0.5769851994069958,1603874913,344424833405,0.0046566761668838386,848021979136,8.26145687335157,2
no_opt,g++,O3 march=native,256,256,16384,50,forward_vars,397353090826,0.3982968691724702,536554085,122314129752,0.004386689306361407,158264492032,4.608822776924716,2
no_opt,g++,O3 march=native,256,256,16384,50,backward_vars,418059383293,0.37804574024650606,465275642,135173567590,0.003442060828129098,158045569024,5.30752481558018,2
no_opt,g++,O3 march=native,256,256,16384,50,update_initial,140745958,0.0,13360399,21854319,0.6113390675774432,0,0.0,2
no_opt,g++,O3 march=native,256,256,16384,50,update_transition,393709551805,0.9381717709478979,277181315,68423338590,0.00405097618315441,369367187456,20.821613837859164,2
no_opt,g++,O3 march=native,256,256,16384,50,update_emission,259976770969,0.6244586007392107,288981078,18464543719,0.01565059404650431,162344730624,8.777863358928988,2
no_opt,g++,O3 march=native,256,256,32768,50,baum_welch,2855702151223,0.5939148652269782,256590652,674570247309,0.00038037647379734443,1696043958272,103.280016795,2
no_opt,g++,O3 march=native,256,256,32768,50,forward_vars,749615482259,0.4222551315377394,79474184,241574211034,0.00032898455368985774,316528984064,62.23109350830202,2
no_opt,g++,O3 march=native,256,256,32768,50,backward_vars,806855381705,0.3917568689695724,81680922,268137499903,0.00030462326988783166,316091138048,60.466066139654984,2
no_opt,g++,O3 march=native,256,256,32768,50,update_initial,164626996,0.0,1864786,42083255,0.044311829016077775,0,0.0,2
no_opt,g++,O3 march=native,256,256,32768,50,update_transition,797456034065,0.9263637659700577,46657102,126998939190,0.00036738182458514437,738734374912,247.39480407505806,2
no_opt,g++,O3 march=native,256,256,32768,50,update_emission,501158581650,0.6478776841035063,43813844,37790384231,0.001159391334371744,324689461248,115.79154826040829,2
no_opt,g++,O3 march=native,256,256,65536,50,baum_welch,5733721763635,0.5916031604563808,2926466461,1331490762465,0.002197887167900593,3392087916544,18.111047709697296,2
no_opt,g++,O3 march=native,256,256,65536,50,forward_vars,1543868736224,0.41004649765519285,986419685,487118253622,0.0020250107189895084,633057968128,10.027710215454592,2
no_opt,g++,O3 march=native,256,256,65536,50,backward_vars,1591064069763,0.3973330100969271,822996181,519544448928,0.0015840727058062615,632182276096,12.002301216024719,2
no_opt,g++,O3 march=native,256,256,65536,50,update_initial,414420742,0.0,21234333,84277436,0.25195751090481683,0,0.0,2
no_opt,g++,O3 march=native,256,256,65536,50,update_transition,1583866501261,0.932824040818913,519623231,262535094354,0.0019792524587183176,1477468749824,44.4272846915884,2
no_opt,g++,O3 march=native,256,256,65536,50,update_emission,1013229353693,0.6409002267148651,541979030,62140205269,0.008721873827963971,649378922496,18.72128828305405,2
